frame_id,positions,sizes,bounding_boxes,colors,distances,relationships
4950,"{'Player': (140, 34), 'Ball': (54, 77), 'Enemy': (16, 69)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (54, 77, 2, 4), 'Enemy': (16, 69, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 96.15092303249095, 'Player_Enemy': 128.84486796143648, 'Ball_Enemy': 38.8329756778952}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4951,"{'Player': (140, 34), 'Ball': (55, 79), 'Enemy': (16, 71)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (55, 79, 2, 4), 'Enemy': (16, 71, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 96.17692030835673, 'Player_Enemy': 129.40247292845683, 'Ball_Enemy': 39.81205847478876}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4952,"{'Player': (140, 34), 'Ball': (56, 81), 'Enemy': (16, 73)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (56, 81, 2, 4), 'Enemy': (16, 73, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 96.25487000666512, 'Player_Enemy': 129.98846102635417, 'Ball_Enemy': 40.792156108742276}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4953,"{'Player': (140, 34), 'Ball': (57, 83), 'Enemy': (16, 75)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (57, 83, 2, 4), 'Enemy': (16, 75, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 96.38464608017192, 'Player_Enemy': 130.60245020672468, 'Ball_Enemy': 41.773197148410844}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4954,"{'Player': (140, 34), 'Ball': (58, 85), 'Enemy': (16, 77)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (58, 85, 2, 4), 'Enemy': (16, 77, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 96.56603957913983, 'Player_Enemy': 131.24404748406687, 'Ball_Enemy': 42.7551166528639}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4955,"{'Player': (140, 34), 'Ball': (59, 87), 'Enemy': (16, 79)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (59, 87, 2, 4), 'Enemy': (16, 79, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 96.79876032264049, 'Player_Enemy': 131.91285001848757, 'Ball_Enemy': 43.73785545725808}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4956,"{'Player': (140, 34), 'Ball': (60, 89), 'Enemy': (16, 81)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (60, 89, 2, 4), 'Enemy': (16, 81, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 97.082439194738, 'Player_Enemy': 132.60844618650805, 'Ball_Enemy': 44.721359549995796}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4957,"{'Player': (140, 34), 'Ball': (61, 91), 'Enemy': (16, 83)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (61, 91, 2, 4), 'Enemy': (16, 83, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 97.41663102366043, 'Player_Enemy': 133.33041663476493, 'Ball_Enemy': 45.70557952810576}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4958,"{'Player': (140, 34), 'Ball': (62, 93), 'Enemy': (16, 83)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (62, 93, 2, 4), 'Enemy': (16, 83, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 97.8008179924892, 'Player_Enemy': 133.33041663476493, 'Ball_Enemy': 47.07440918375928}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4959,"{'Player': (140, 34), 'Ball': (63, 95), 'Enemy': (16, 85)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (63, 95, 2, 4), 'Enemy': (16, 85, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 98.2344135219425, 'Player_Enemy': 134.07833531186162, 'Ball_Enemy': 48.05205510693585}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4960,"{'Player': (140, 34), 'Ball': (64, 97), 'Enemy': (16, 87)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (64, 97, 2, 4), 'Enemy': (16, 87, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 98.71676655968832, 'Player_Enemy': 134.8517704741024, 'Ball_Enemy': 49.03060268852505}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4961,"{'Player': (140, 34), 'Ball': (65, 99), 'Enemy': (16, 89)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (65, 99, 2, 4), 'Enemy': (16, 89, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 99.24716620639605, 'Player_Enemy': 135.6502856613284, 'Ball_Enemy': 50.00999900019995}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4962,"{'Player': (140, 34), 'Ball': (66, 101), 'Enemy': (16, 91)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (66, 101, 2, 4), 'Enemy': (16, 91, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 99.82484660644363, 'Player_Enemy': 136.4734406395618, 'Ball_Enemy': 50.99019513592785}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4963,"{'Player': (140, 34), 'Ball': (67, 103), 'Enemy': (16, 93)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (67, 103, 2, 4), 'Enemy': (16, 93, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 100.44899203078147, 'Player_Enemy': 137.32079230764728, 'Ball_Enemy': 51.97114584074513}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4964,"{'Player': (140, 34), 'Ball': (68, 105), 'Enemy': (16, 95)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (68, 105, 2, 4), 'Enemy': (16, 95, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 101.11874208078342, 'Player_Enemy': 138.19189556555045, 'Ball_Enemy': 52.952809179494906}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4965,"{'Player': (140, 34), 'Ball': (69, 107), 'Enemy': (16, 97)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (69, 107, 2, 4), 'Enemy': (16, 97, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 101.83319694480774, 'Player_Enemy': 139.08630414242805, 'Ball_Enemy': 53.9351462406472}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4966,"{'Player': (140, 34), 'Ball': (70, 109), 'Enemy': (16, 97)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (70, 109, 2, 4), 'Enemy': (16, 97, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 102.59142264341595, 'Player_Enemy': 139.08630414242805, 'Ball_Enemy': 55.31726674375732}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4967,"{'Player': (140, 34), 'Ball': (71, 111), 'Enemy': (16, 99)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (71, 111, 2, 4), 'Enemy': (16, 99, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 103.39245620450265, 'Player_Enemy': 140.00357138301865, 'Ball_Enemy': 56.293871780150276}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4968,"{'Player': (140, 34), 'Ball': (72, 113), 'Enemy': (16, 101)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (72, 113, 2, 4), 'Enemy': (16, 101, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 104.23531071570709, 'Player_Enemy': 140.9432509913121, 'Ball_Enemy': 57.271284253105414}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4969,"{'Player': (140, 34), 'Ball': (73, 115), 'Enemy': (16, 103)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (73, 115, 2, 4), 'Enemy': (16, 103, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 105.11898020814318, 'Player_Enemy': 141.90489773083945, 'Ball_Enemy': 58.249463516842795}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4970,"{'Player': (140, 34), 'Ball': (74, 117), 'Enemy': (16, 105)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (74, 117, 2, 4), 'Enemy': (16, 105, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 106.04244433244644, 'Player_Enemy': 142.88806808127822, 'Ball_Enemy': 59.22837157984339}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4971,"{'Player': (140, 34), 'Ball': (75, 119), 'Enemy': (16, 107)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (75, 119, 2, 4), 'Enemy': (16, 107, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 107.00467279516349, 'Player_Enemy': 143.8923208513922, 'Ball_Enemy': 60.207972893961475}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4972,"{'Player': (140, 34), 'Ball': (76, 121), 'Enemy': (16, 109)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (76, 121, 2, 4), 'Enemy': (16, 109, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 108.00462953040486, 'Player_Enemy': 144.91721774861674, 'Ball_Enemy': 61.18823416311342}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4973,"{'Player': (140, 34), 'Ball': (77, 123), 'Enemy': (16, 111)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (77, 123, 2, 4), 'Enemy': (16, 111, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 109.04127658827184, 'Player_Enemy': 145.96232390586277, 'Ball_Enemy': 62.16912416947821}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4974,"{'Player': (140, 34), 'Ball': (78, 125), 'Enemy': (16, 111)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (78, 125, 2, 4), 'Enemy': (16, 111, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 110.11357772772621, 'Player_Enemy': 145.96232390586277, 'Ball_Enemy': 63.56099432828282}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4975,"{'Player': (140, 34), 'Ball': (79, 127), 'Enemy': (16, 113)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (79, 127, 2, 4), 'Enemy': (16, 113, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 111.22050170719426, 'Player_Enemy': 147.02720836634285, 'Ball_Enemy': 64.53681120105021}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4976,"{'Player': (140, 34), 'Ball': (80, 129), 'Enemy': (16, 115)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (80, 129, 2, 4), 'Enemy': (16, 115, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 112.36102527122117, 'Player_Enemy': 148.11144452742334, 'Ball_Enemy': 65.5133574166368}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4977,"{'Player': (140, 34), 'Ball': (81, 131), 'Enemy': (16, 117)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (81, 131, 2, 4), 'Enemy': (16, 117, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 113.53413583587978, 'Player_Enemy': 149.21461054467824, 'Ball_Enemy': 66.49060083951716}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4978,"{'Player': (140, 34), 'Ball': (82, 133), 'Enemy': (16, 119)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (82, 133, 2, 4), 'Enemy': (16, 119, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 114.73883387938018, 'Player_Enemy': 150.3362896974646, 'Ball_Enemy': 67.468511173732}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4979,"{'Player': (140, 34), 'Ball': (83, 135), 'Enemy': (16, 121)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (83, 135, 2, 4), 'Enemy': (16, 121, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 115.97413504743201, 'Player_Enemy': 151.47607071745688, 'Ball_Enemy': 68.4470598345904}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4980,"{'Player': (140, 34), 'Ball': (84, 137), 'Enemy': (16, 123)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (84, 137, 2, 4), 'Enemy': (16, 123, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 117.23907198540937, 'Player_Enemy': 152.63354808167173, 'Ball_Enemy': 69.42621983083913}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4981,"{'Player': (140, 34), 'Ball': (85, 139), 'Enemy': (16, 125)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (85, 139, 2, 4), 'Enemy': (16, 125, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 118.53269591129698, 'Player_Enemy': 153.8083222715858, 'Ball_Enemy': 70.40596565632774}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'right of'}"
4982,"{'Player': (140, 34), 'Ball': (86, 141), 'Enemy': (16, 125)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (86, 141, 2, 4), 'Enemy': (16, 125, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 119.85407794480753, 'Player_Enemy': 153.8083222715858, 'Ball_Enemy': 71.80529228406496}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
4983,"{'Player': (140, 34), 'Ball': (87, 143), 'Enemy': (16, 127)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (87, 143, 2, 4), 'Enemy': (16, 127, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 121.2023102090055, 'Player_Enemy': 155.0, 'Ball_Enemy': 72.78049189171504}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
4984,"{'Player': (140, 34), 'Ball': (88, 145), 'Enemy': (16, 129)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (88, 145, 2, 4), 'Enemy': (16, 129, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 122.57650672131263, 'Player_Enemy': 156.20819440733575, 'Ball_Enemy': 73.7563556583431}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
4985,"{'Player': (140, 34), 'Ball': (89, 147), 'Enemy': (16, 131)}","{'Player': (4, 5), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 5), 'Ball': (89, 147, 2, 4), 'Enemy': (16, 131, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 123.97580409095961, 'Player_Enemy': 157.4325252290644, 'Ball_Enemy': 74.73285756613352}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
4986,"{'Player': (140, 34), 'Ball': (90, 149), 'Enemy': (16, 133)}","{'Player': (4, 7), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 7), 'Ball': (90, 149, 2, 4), 'Enemy': (16, 133, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 125.39936203984452, 'Player_Enemy': 158.67261893597143, 'Ball_Enemy': 75.7099729229908}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
4987,"{'Player': (140, 34), 'Ball': (91, 151), 'Enemy': (16, 135)}","{'Player': (4, 7), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 7), 'Ball': (91, 151, 2, 4), 'Enemy': (16, 135, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 126.84636376341263, 'Player_Enemy': 159.928108848945, 'Ball_Enemy': 76.68767828015137}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
4988,"{'Player': (140, 34), 'Ball': (92, 153), 'Enemy': (16, 137)}","{'Player': (4, 11), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 11), 'Ball': (92, 153, 2, 4), 'Enemy': (16, 137, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 128.3160161476345, 'Player_Enemy': 161.19863522995473, 'Ball_Enemy': 77.6659513557904}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
4989,"{'Player': (140, 34), 'Ball': (93, 155), 'Enemy': (16, 139)}","{'Player': (4, 11), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 11), 'Ball': (93, 155, 2, 4), 'Enemy': (16, 139, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 129.80754985747168, 'Player_Enemy': 162.48384535085327, 'Ball_Enemy': 78.64477096412705}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
4990,"{'Player': (140, 34), 'Ball': (94, 157), 'Enemy': (16, 139)}","{'Player': (4, 13), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 13), 'Ball': (94, 157, 2, 4), 'Enemy': (16, 139, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 131.3202193114221, 'Player_Enemy': 162.48384535085327, 'Ball_Enemy': 80.049984384758}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
4991,"{'Player': (140, 34), 'Ball': (95, 159), 'Enemy': (16, 141)}","{'Player': (4, 13), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 13), 'Ball': (95, 159, 2, 4), 'Enemy': (16, 141, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 132.85330255586422, 'Player_Enemy': 163.783393541592, 'Ball_Enemy': 81.02468759581859}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
4992,"{'Player': (140, 34), 'Ball': (96, 161), 'Enemy': (16, 143)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 15), 'Ball': (96, 161, 2, 4), 'Enemy': (16, 143, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 134.40610105199838, 'Player_Enemy': 165.0969412193939, 'Ball_Enemy': 82.0}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
4993,"{'Player': (140, 34), 'Ball': (97, 163), 'Enemy': (16, 145)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 34, 4, 15), 'Ball': (97, 163, 2, 4), 'Enemy': (16, 145, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 135.9779393872403, 'Player_Enemy': 166.42415690037308, 'Ball_Enemy': 82.97590011563598}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
4994,"{'Player': (140, 37), 'Ball': (98, 165), 'Enemy': (16, 147)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 37, 4, 15), 'Ball': (98, 165, 2, 4), 'Enemy': (16, 147, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 134.7145129523913, 'Player_Enemy': 165.75886099994776, 'Ball_Enemy': 83.95236744726142}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
4995,"{'Player': (140, 37), 'Ball': (99, 167), 'Enemy': (16, 149)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 37, 4, 15), 'Ball': (99, 167, 2, 4), 'Enemy': (16, 149, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 136.31214179228496, 'Player_Enemy': 167.09278859364338, 'Ball_Enemy': 84.92938243034621}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
4996,"{'Player': (140, 36), 'Ball': (100, 169), 'Enemy': (16, 151)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 36, 4, 15), 'Ball': (100, 169, 2, 4), 'Enemy': (16, 151, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 138.88484438555562, 'Player_Enemy': 169.11830178901394, 'Ball_Enemy': 85.90692637965812}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
4997,"{'Player': (140, 36), 'Ball': (101, 171), 'Enemy': (16, 153)}","{'Player': (4, 15), 'Ball': (2, 4), 'Enemy': (4, 15)}","{'Player': (140, 36, 4, 15), 'Ball': (101, 171, 2, 4), 'Enemy': (16, 153, 4, 15)}","{'Player': (92, 186, 92), 'Ball': (236, 236, 236), 'Enemy': (213, 130, 74)}","{'Player_Ball': 140.52046114356443, 'Player_Enemy': 170.48460341039598, 'Ball_Enemy': 86.88498144098322}","{'Player_Ball': 'above', 'Player_Enemy': 'above', 'Ball_Enemy': 'below'}"
